JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,高校(こうこう): high school; 小学校(しょうがっこう): elementary school; 中学校(ちゅうがっこう): middle school,こう,,,,,,Kanji,1,school,校,,–
N5,今朝(けさ): this morning; 今日(きょう): today; 今週(こんしゅう): this week,こん,,,,,,Kanji,1,now/the present,今,,いま
N5,,,電話,でんわ,Noun,I will make a phone call.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""電話"", ""reading"": ""でんわ"", ""meaning"": ""phone"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""かけます"", ""reading"": ""かけます"", ""meaning"": ""will make"", ""role"": ""Verb, non-past polite form"", ""components"": [{""part"": ""かける"", ""reading"": ""かける"", ""meaning"": ""to make (a call)"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to make a phone call. It indicates a future action in a polite manner."", ""steps"": [""**私** - Refers to the speaker, marking them as the subject of the sentence."", ""**は** - Marks “私” as the topic of the sentence."", ""**電話** - Indicates the object of the action, which is the phone."", ""**を** - Marks “電話” as the direct object of the verb."", ""**かけます** - The polite non-past form of “かける,” indicating the action of making a call in the future.""], ""sentence_pattern"": ""- [Subject] + [は] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は手紙を出します。\n- **Hiragana**: かれはてがみをだします。\n- **English Translation**: He will send a letter."", ""sentence_pattern_kanji"": ""彼は手紙を出します。"", ""sentence_pattern_hiragana"": ""かれはてがみをだします。"", ""sentence_pattern_english"": ""He will send a letter."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object of the verb. This structure helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of を with は. Make sure to use を for the object of the verb (the thing being acted upon), while は is for the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は電話をします。"", ""hiragana"": ""わたしはでんわをします。"", ""english"": ""I will make a phone call.""}, ""new_words_in_alternative"": [{""word"": ""します"", ""reading"": ""します"", ""meaning"": ""to do"", ""description"": ""Verb, polite form""}]}}",Vocab,1,a telephone,,私は電話をかけます。,
N5,,,ああ,ああ,Interjection,"Ah, I forgot!","{""vocabulary"": [{""word"": ""ああ"", ""reading"": ""ああ"", ""meaning"": ""Ah"", ""role"": ""Interjection"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""忘れて"", ""reading"": ""わすれて"", ""meaning"": ""forgetting"", ""role"": ""Verb, gerund form"", ""components"": [{""part"": ""忘れる"", ""reading"": ""わすれる"", ""meaning"": ""to forget"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}, {""word"": ""しまった"", ""reading"": ""しまった"", ""meaning"": ""(I) did (it) completely"", ""role"": ""Verb, past tense"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses a moment of realization where the speaker acknowledges that they have forgotten something important. The interjection \""Ah\"" conveys a sense of surprise or regret."", ""steps"": [""**ああ** - An expression of realization or surprise."", ""**忘れて** - The gerund form of the verb “to forget,” indicating the action is relevant to the current moment."", ""**しまった** - The past tense of “to finish,” which in this context emphasizes that the forgetting has occurred completely, often with a sense of regret.""], ""sentence_pattern"": ""- [Interjection] + [Verb (gerund)] + [Verb (past tense)]\n- **Kanji**: うっかり忘れてしまった。\n- **Hiragana**: うっかりわすれてしまった。\n- **English Translation**: I accidentally forgot."", ""sentence_pattern_kanji"": ""うっかり忘れてしまった。"", ""sentence_pattern_hiragana"": ""うっかりわすれてしまった。"", ""sentence_pattern_english"": ""I accidentally forgot."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the combination of 忘れて and しまった conveys not just forgetting, but forgetting with a sense of finality or regret. This is a common expression in Japanese to express such feelings."", ""common_mistake"": ""Beginners might confuse 忘れる (to forget) with other similar verbs. Make sure to practice the context in which 忘れる is used to avoid confusion."", ""alternative_expression"": {""kanji"": ""ああ、忘れた！"", ""hiragana"": ""ああ、わすれた！"", ""english"": ""Ah, I forgot!""}, ""new_words_in_alternative"": [{""word"": ""忘れた"", ""reading"": ""わすれた"", ""meaning"": ""forgot"", ""description"": ""Verb, past tense""}]}}",Vocab,1,Ah! Oh!,,ああ、忘れてしまった！,
N5,,,どう,どう,Adverb,What do you think?,"{""vocabulary"": [{""word"": ""あなた"", ""reading"": ""あなた"", ""meaning"": ""you"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""どう"", ""reading"": ""どう"", ""meaning"": ""how"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""思います"", ""reading"": ""おもいます"", ""meaning"": ""think"", ""role"": ""Verb, polite form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""か"", ""reading"": ""か"", ""meaning"": ""[Question Marker]"", ""role"": ""Particle"", ""components"": [{""part"": ""思う"", ""reading"": ""おもう"", ""meaning"": ""to think"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite inquiry asking for someone's opinion or thoughts on a particular matter. It is commonly used in conversations to engage others and show interest in their views."", ""steps"": [""**あなた** - Refers to the person being addressed (you)."", ""**は** - Marks “あなた” as the topic of the sentence."", ""**どう** - Asks “how” or “in what way,” prompting for an opinion."", ""**思います** - The polite form of the verb “思う,” meaning “to think.”"", ""**か** - Indicates that this is a question.""], ""sentence_pattern"": ""- [Topic] + [は] + [どう] + [Verb (polite form)] + [か]\n- **Kanji**: 彼はどう思いますか？\n- **Hiragana**: かれはどうおもいますか？\n- **English Translation**: What does he think?"", ""sentence_pattern_kanji"": ""彼はどう思いますか？"", ""sentence_pattern_hiragana"": ""かれはどうおもいますか？"", ""sentence_pattern_english"": ""What does he think?"", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that どう is used to ask for opinions or feelings, making it a key word in questions about thoughts or preferences."", ""common_mistake"": ""Beginners might forget to use the polite form of the verb when speaking to someone they don't know well. Always use 思います instead of just 思う in polite conversation."", ""alternative_expression"": {""kanji"": ""あなたはどう考えますか？"", ""hiragana"": ""あなたはどうかんがえますか？"", ""english"": ""What do you think?""}, ""new_words_in_alternative"": [{""word"": ""考える"", ""reading"": ""かんがえる"", ""meaning"": ""to think"", ""description"": ""Verb""}]}}",Vocab,1,"how, in what way",,あなたはどう思いますか？,
N5,,,犬,いぬ,Noun,My dog is very cute.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""犬"", ""reading"": ""いぬ"", ""meaning"": ""dog"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""かわいい"", ""reading"": ""かわいい"", ""meaning"": ""cute"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's affection for their dog by stating that it is very cute. It highlights the speaker's personal connection to the dog."", ""steps"": [""**私の** - \""My\"" indicates possession, showing that the dog belongs to the speaker."", ""**犬** - Refers to the subject of the sentence, which is the dog."", ""**は** - Marks “犬” as the topic of the sentence."", ""**とても** - An adverb that intensifies the adjective that follows."", ""**かわいい** - Describes the dog as cute."", ""**です** - A polite ending that gives the sentence a formal tone.""], ""sentence_pattern"": ""- [Possessor] + [の] + [Topic] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: 彼の猫はとても大きいです。\n- **Hiragana**: かれのねこはとてもおおきいです。\n- **English Translation**: His cat is very big."", ""sentence_pattern_kanji"": ""彼の猫はとても大きいです。"", ""sentence_pattern_hiragana"": ""かれのねこはとてもおおきいです。"", ""sentence_pattern_english"": ""His cat is very big."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の indicates possession, so 私の means \""my.\"" This structure is common in Japanese to show ownership."", ""common_mistake"": ""Beginners often confuse は and が. In this context, は is used to mark the topic (the dog), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私の犬はすごくかわいいです。"", ""hiragana"": ""わたしのいぬはすごくかわいいです。"", ""english"": ""My dog is really cute.""}, ""new_words_in_alternative"": [{""word"": ""すごく"", ""reading"": ""すごく"", ""meaning"": ""really"", ""description"": ""Adverb""}]}}",Vocab,1,dog,,私の犬はとてもかわいいです。,
N5,,,車,くるま,Noun,I have a car.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""車"", ""reading"": ""くるま"", ""meaning"": ""car"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's possession of a car. It indicates that the speaker currently has a car and emphasizes the ongoing nature of this possession."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**車** - Indicates the object of possession, “car.”"", ""**を** - Marks “車” as the direct object of the verb."", ""**持っています** - The present continuous form of “持つ,” indicating that the speaker currently possesses the car.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は本を読んでいます。\n- **Hiragana**: かれはほんをよんでいます。\n- **English Translation**: He is reading a book."", ""sentence_pattern_kanji"": ""彼は本を読んでいます。"", ""sentence_pattern_hiragana"": ""かれはほんをよんでいます。"", ""sentence_pattern_english"": ""He is reading a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure “[Topic] + は + [Object] + を + [Verb]” is a common way to express possession or actions in Japanese. The topic sets the context, while the object and verb describe the action."", ""common_mistake"": ""Beginners often confuse the use of を and は. Remember that を is used to mark the direct object of the verb, while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は車があります。"", ""hiragana"": ""わたしはくるまがあります。"", ""english"": ""I have a car.""}, ""new_words_in_alternative"": []}}",Vocab,1,"car, vehicle",,私は車を持っています。,
N5,,,字引,じびき,Noun,I use a dictionary to look up new words.,"{""vocabulary"": [{""word"": ""私は"", ""reading"": ""わたしは"", ""meaning"": ""I (topic marker)"", ""role"": ""Pronoun + Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""字引"", ""reading"": ""じびき"", ""meaning"": ""dictionary"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""使って"", ""reading"": ""つかって"", ""meaning"": ""using"", ""role"": ""Verb, te-form"", ""components"": [{""part"": ""使う"", ""reading"": ""つかう"", ""meaning"": ""to use"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""言葉"", ""reading"": ""ことば"", ""meaning"": ""words"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""調べます"", ""reading"": ""しらべます"", ""meaning"": ""look up"", ""role"": ""Verb, polite form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the speaker's action of using a dictionary to find out the meanings of new words. It emphasizes the process of learning and expanding vocabulary."", ""steps"": [""**私は** - Marks “I” as the topic of the sentence."", ""**字引を使って** - Indicates the action of using a dictionary."", ""**新しい言葉を** - Specifies what is being looked up (new words)."", ""**調べます** - The polite form of the verb indicating the action of looking up.""], ""sentence_pattern"": ""- [Topic] + [を] + [Verb (te-form)] + [Object] + [Verb (polite form)]\n- **Kanji**: 彼は本を読んで新しい知識を得ます。\n- **Hiragana**: かれはほんをよんであたらしいちしきをえます。\n- **English Translation**: He reads a book to gain new knowledge."", ""sentence_pattern_kanji"": ""彼は本を読んで新しい知識を得ます。"", ""sentence_pattern_hiragana"": ""かれはほんをよんであたらしいちしきをえます。"", ""sentence_pattern_english"": ""He reads a book to gain new knowledge."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the te-form (使って) is used to connect actions. It can help you express sequences of actions clearly in Japanese."", ""common_mistake"": ""Beginners often confuse the use of を and は. Use を to mark the direct object of the verb (what is being used or looked up), while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""私は辞書を使って新しい言葉を調べます。"", ""hiragana"": ""わたしはじしょをつかってあたらしいことばをしらべます。"", ""english"": ""I use a dictionary to look up new words.""}, ""new_words_in_alternative"": [{""word"": ""辞書"", ""reading"": ""じしょ"", ""meaning"": ""dictionary"", ""description"": ""Noun""}]}}",Vocab,1,dictionary,,私は字引を使って新しい言葉を調べます。,
N5,,,大学,だいがく,Noun,I will go to university.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""大学"", ""reading"": ""だいがく"", ""meaning"": ""university"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行きます"", ""reading"": ""いきます"", ""meaning"": ""will go"", ""role"": ""Verb, non-past polite form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to go to university. It indicates a future action in a polite manner."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**大学** - Indicates the destination, “university.”"", ""**に** - Indicates the direction or location of the action, meaning “to.”"", ""**行きます** - The polite form of the verb “行く,” indicating the action of going in the future.""], ""sentence_pattern"": ""- [Topic] + [は] + [Destination] + [に] + [Verb (polite form)]\n- **Kanji**: 彼は学校に行きます。\n- **Hiragana**: かれはがっこうにいきます。\n- **English Translation**: He will go to school."", ""sentence_pattern_kanji"": ""彼は学校に行きます。"", ""sentence_pattern_hiragana"": ""かれはがっこうにいきます。"", ""sentence_pattern_english"": ""He will go to school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject. In this case, it emphasizes that “I” am the one going to university."", ""common_mistake"": ""Beginners might confuse に with へ. While both indicate direction, に is used for specific locations (like “to university”), whereas へ is more general (like “toward”)."", ""alternative_expression"": {""kanji"": ""私は大学へ行きます。"", ""hiragana"": ""わたしはだいがくへいきます。"", ""english"": ""I will go toward university.""}, ""new_words_in_alternative"": [{""word"": ""へ"", ""reading"": ""へ"", ""meaning"": ""[Direction Marker]"", ""description"": ""Particle""}]}}",Vocab,1,college; university,,私は大学に行きます。,
N5,,,文章,ぶんしょう,Noun,This sentence is very interesting.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""文章"", ""reading"": ""ぶんしょう"", ""meaning"": ""sentence"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""面白い"", ""reading"": ""おもしろい"", ""meaning"": ""interesting"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a particular sentence, stating that they find it to be very interesting. It is a straightforward declarative statement."", ""steps"": [""**この** - Specifies the noun that follows, indicating it is something close to the speaker (this sentence)."", ""**文章** - The noun that is being described (sentence)."", ""**は** - Marks “文章” as the topic of the sentence."", ""**とても** - An adverb that intensifies the adjective that follows."", ""**面白い** - The adjective describing the noun, indicating that it is interesting."", ""**です** - A polite ending particle that functions as the verb “is,” making the sentence more formal.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: その映画はとても面白いです。\n- **Hiragana**: そのえいがはとてもおもしろいです。\n- **English Translation**: That movie is very interesting."", ""sentence_pattern_kanji"": ""その映画はとても面白いです。"", ""sentence_pattern_hiragana"": ""そのえいがはとてもおもしろいです。"", ""sentence_pattern_english"": ""That movie is very interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often what you are talking about. In this case, it highlights that the sentence is the focus of the statement."", ""common_mistake"": ""Beginners might confuse the use of この with その. Remember that この refers to something close to the speaker, while その refers to something closer to the listener or previously mentioned."", ""alternative_expression"": {""kanji"": ""この文はとても面白いです。"", ""hiragana"": ""このぶんはとてもおもしろいです。"", ""english"": ""This text is very interesting.""}, ""new_words_in_alternative"": []}}",Vocab,1,a sentence or a piece of text,,この文章はとても面白いです。,
