JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,書く(かく): to write; 辞書(じしょ): dictionary; 図書館(としょかん): library,しょ,,,,,,Kanji,8,write/book,書,,か
N5,,,毎週,まいしゅう,Noun,I meet my friends every Saturday.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""毎週"", ""reading"": ""まいしゅう"", ""meaning"": ""every week"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""土曜日"", ""reading"": ""どようび"", ""meaning"": ""Saturday"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Time Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""友達"", ""reading"": ""ともだち"", ""meaning"": ""friends"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""with"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""会います"", ""reading"": ""あいます"", ""meaning"": ""meet"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""会う"", ""reading"": ""あう"", ""meaning"": ""to meet"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a regular activity where the speaker meets their friends every Saturday. It establishes a routine and indicates the frequency of the action."", ""steps"": [""**私** - Refers to the speaker (I)."", ""**は** - Marks “私” as the topic of the sentence."", ""**毎週** - Indicates the frequency (every week)."", ""**土曜日** - Specifies the day of the week (Saturday)."", ""**に** - Indicates the time when the action occurs."", ""**友達** - Refers to the people being met (friends)."", ""**と** - Indicates companionship in the action (with)."", ""**会います** - The polite form of the verb “to meet,” indicating the action that takes place.""], ""sentence_pattern"": ""- [Topic] + [は] + [Frequency] + [Time] + [with] + [Object] + [Verb (polite form)]\n- **Kanji**: 彼は毎週水曜日に先生と会います。\n- **Hiragana**: かれはまいしゅうすいようびにせんせいとあいます。\n- **English Translation**: He meets his teacher every Wednesday."", ""sentence_pattern_kanji"": ""彼は毎週水曜日に先生と会います。"", ""sentence_pattern_hiragana"": ""かれはまいしゅうすいようびにせんせいとあいます。"", ""sentence_pattern_english"": ""He meets his teacher every Wednesday."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that 毎週 indicates frequency, while 土曜日 specifies the exact day. Combining these gives a clear sense of when the action occurs."", ""common_mistake"": ""Beginners often confuse the use of に and で. Use に to indicate the time when an action takes place, while で is used to indicate the location of the action."", ""alternative_expression"": {""kanji"": ""私は毎週土曜日に友達に会います。"", ""hiragana"": ""わたしはまいしゅうどようびにともだちにあいます。"", ""english"": ""I meet with my friends every Saturday.""}, ""new_words_in_alternative"": [{""word"": ""に"", ""reading"": ""に"", ""meaning"": ""to"", ""description"": ""Particle""}]}}",Vocab,8,every week,,私は毎週土曜日に友達と会います。,
N5,,,死ぬ,しぬ,Godan verb with 'nu' ending,"He exercises every day, so he probably won't die healthy.","{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""毎日"", ""reading"": ""まいにち"", ""meaning"": ""every day"", ""role"": ""Adverbial phrase"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""運動"", ""reading"": ""うんどう"", ""meaning"": ""exercise"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""している"", ""reading"": ""している"", ""meaning"": ""is doing"", ""role"": ""Verb, continuous form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ので"", ""reading"": ""ので"", ""meaning"": ""because / so"", ""role"": ""Conjunction"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""元気"", ""reading"": ""げんき"", ""meaning"": ""healthy"", ""role"": ""Noun/Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Adverbial particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""死なない"", ""reading"": ""しなない"", ""meaning"": ""won't die"", ""role"": ""Verb, negative form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""でしょう"", ""reading"": ""でしょう"", ""meaning"": ""probably"", ""role"": ""Sentence-ending particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a situation where a person exercises daily, leading to the conclusion that he is likely to remain healthy and not die in a poor state. It combines the habitual action of exercising with a prediction about health."", ""steps"": [""**彼** - Refers to the subject of the sentence, \""he.\"""", ""**は** - Marks \""彼\"" as the topic of the sentence."", ""**毎日** - Indicates the frequency of the action (every day)."", ""**運動** - Specifies the action being performed (exercise)."", ""**している** - The continuous form of the verb \""する\"" (to do), indicating that he is currently exercising regularly."", ""**ので** - A conjunction that provides a reason or cause, translating to \""because\"" or \""so.\"""", ""**元気** - Describes the state of being healthy."", ""**に** - Functions as an adverbial particle, modifying \""元気.\"""", ""**死なない** - The negative form of \""死ぬ\"" (to die), indicating that he will not die."", ""**でしょう** - A sentence-ending particle that expresses probability or conjecture.""], ""sentence_pattern"": ""- [Subject] + [は] + [Frequency] + [Action] + [している] + [ので] + [State] + [に] + [Verb (negative)] + [でしょう]\n- **Kanji**: 彼は毎日運動しているので、元気に死なないでしょう。\n- **Hiragana**: かれはまいにちうんどうしているので、げんきにしなないでしょう。\n- **English Translation**: He exercises every day, so he probably won't die healthy."", ""sentence_pattern_kanji"": ""彼は毎日運動しているので、元気に死なないでしょう。"", ""sentence_pattern_hiragana"": ""かれはまいにちうんどうしているので、げんきにしなないでしょう。"", ""sentence_pattern_english"": ""He exercises every day, so he probably won't die healthy."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that ので is used to explain a reason or cause, linking the action of exercising to the conclusion about health. It’s a useful way to connect ideas in Japanese."", ""common_mistake"": ""Beginners might confuse ので with から. While both can indicate cause, ので is more formal and often used in written Japanese, while から is more casual."", ""alternative_expression"": {""kanji"": ""彼は毎日運動しているから、元気に死なないと思う。"", ""hiragana"": ""かれはまいにちうんどうしているから、げんきにしなないとおもう。"", ""english"": ""He exercises every day, so I think he won't die healthy.""}, ""new_words_in_alternative"": [{""word"": ""と思う"", ""reading"": ""とおもう"", ""meaning"": ""I think"", ""description"": ""Verb""}]}}",Vocab,8,to die,,彼は毎日運動しているので、元気に死なないでしょう。,
N5,,,明後日,あさって,Noun,I will hang out with my friend the day after tomorrow.,"{""vocabulary"": [{""word"": ""明後日"", ""reading"": ""あさって"", ""meaning"": ""the day after tomorrow"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""友達"", ""reading"": ""ともだち"", ""meaning"": ""friend"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""with"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""遊びます"", ""reading"": ""あそびます"", ""meaning"": ""will hang out"", ""role"": ""Verb, polite form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to spend time with a friend on a specific future date, which is the day after tomorrow. It conveys a casual social plan."", ""steps"": [""**明後日** - Refers to the specific time frame, meaning \""the day after tomorrow.\"""", ""**は** - Marks “明後日” as the topic of the sentence."", ""**友達** - Refers to the companion with whom the speaker will hang out."", ""**と** - Indicates the company or companion in the action."", ""**遊びます** - The polite future form of “遊ぶ,” indicating the action that will take place.""], ""sentence_pattern"": ""- [Time] + [は] + [Companion] + [と] + [Verb (polite form)]\n- **Kanji**: 明日は家族と食事をします。\n- **Hiragana**: あしたはかぞくとしょくじをします。\n- **English Translation**: I will have a meal with my family tomorrow."", ""sentence_pattern_kanji"": ""明日は家族と食事をします。"", ""sentence_pattern_hiragana"": ""あしたはかぞくとしょくじをします。"", ""sentence_pattern_english"": ""I will have a meal with my family tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify what the sentence is about. In this case, it's about the day after tomorrow."", ""common_mistake"": ""Beginners often confuse と with other particles like に or へ. Remember that と is specifically used to indicate companionship or association, while に and へ indicate direction or destination."", ""alternative_expression"": {""kanji"": ""明後日、友達と遊びます。"", ""hiragana"": ""あさって、ともだちとあそびます。"", ""english"": ""I will hang out with my friend the day after tomorrow.""}, ""new_words_in_alternative"": [{""word"": ""明後日"", ""reading"": ""あさって"", ""meaning"": ""the day after tomorrow"", ""description"": ""Noun""}, {""word"": ""遊びます"", ""reading"": ""あそびます"", ""meaning"": ""will hang out"", ""description"": ""Verb, polite form""}]}}",Vocab,8,the day after tomorrow,,明後日は友達と遊びます。,
N5,,,ましょう,ましょう,Auxiliary verb,Let's go to the park.,"{""vocabulary"": [{""word"": ""公園"", ""reading"": ""こうえん"", ""meaning"": ""park"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行きましょう"", ""reading"": ""いきましょう"", ""meaning"": ""let's go"", ""role"": ""Verb, volitional form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses an invitation or suggestion to go to the park together. It is a friendly way to propose an outing."", ""steps"": [""**公園** - Refers to the destination, the park."", ""**に** - Indicates the direction or location where the action is directed (to the park)."", ""**行きましょう** - The volitional form of “行く,” suggesting a collective action of going.""], ""sentence_pattern"": ""- [Destination] + [に] + [Verb (volitional form)]\n- **Kanji**: 友達と映画に行きましょう。\n- **Hiragana**: ともだちとえいがにいきましょう。\n- **English Translation**: Let's go to the movies with friends."", ""sentence_pattern_kanji"": ""友達と映画に行きましょう。"", ""sentence_pattern_hiragana"": ""ともだちとえいがにいきましょう。"", ""sentence_pattern_english"": ""Let's go to the movies with friends."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that 行きましょう is a way to suggest doing something together. It’s a polite and friendly invitation."", ""common_mistake"": ""Beginners often confuse the particle に with へ. While both can indicate direction, に is used for specific locations, while へ is more general."", ""alternative_expression"": {""kanji"": ""公園へ行こう。"", ""hiragana"": ""こうえんへいこう。"", ""english"": ""Let's go to the park.""}, ""new_words_in_alternative"": [{""word"": ""へ"", ""reading"": ""へ"", ""meaning"": ""[Direction Marker]"", ""description"": ""Particle""}]}}",Grammar,8,let's ~; shall we ~,,公園に行きましょう。,
N5,,,話す,はなす,Godan verb with 'su' ending,I speak Japanese.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""日本語"", ""reading"": ""にほんご"", ""meaning"": ""Japanese (language)"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""話します"", ""reading"": ""はなします"", ""meaning"": ""speak"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""話す"", ""reading"": ""はなす"", ""meaning"": ""to speak"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's ability to communicate in Japanese. It is a straightforward statement about the speaker's language skills."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**日本語** - Specifies the language being spoken."", ""**を** - Indicates that “日本語” is the object of the verb."", ""**話します** - The polite form of the verb “to speak,” indicating the action being performed.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は英語を話します。\n- **Hiragana**: かれはえいごをはなします。\n- **English Translation**: He speaks English."", ""sentence_pattern_kanji"": ""彼は英語を話します。"", ""sentence_pattern_hiragana"": ""かれはえいごをはなします。"", ""sentence_pattern_english"": ""He speaks English."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object. This structure helps clarify who is doing the action and what the action is directed towards."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the speaker), while が is typically used to mark the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私は日本語を話せます。"", ""hiragana"": ""わたしはにほんごをはなせます。"", ""english"": ""I can speak Japanese.""}, ""new_words_in_alternative"": [{""word"": ""話せます"", ""reading"": ""はなせます"", ""meaning"": ""can speak"", ""description"": ""Verb, potential form""}]}}",Vocab,8,to speak,,私は日本語を話します。,
N5,,,毎年,まいねん; まいとし,Adverb (fukushi),"Every year, I go on a trip with my family.","{""vocabulary"": [{""word"": ""毎年"", ""reading"": ""まいとし"", ""meaning"": ""every year"", ""role"": ""Noun"", ""components"": [{""part"": ""毎"", ""reading"": ""まい"", ""meaning"": ""every"", ""contribution"": ""Adverb""}, {""part"": ""年"", ""reading"": ""とし"", ""meaning"": ""year"", ""contribution"": ""Noun""}], ""combined_explanation"": """"}, {""word"": ""家族"", ""reading"": ""かぞく"", ""meaning"": ""family"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""with"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""旅行"", ""reading"": ""りょこう"", ""meaning"": ""trip"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""to"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行きます"", ""reading"": ""いきます"", ""meaning"": ""go"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a habitual action where the speaker goes on trips with their family every year. It emphasizes the regularity of this activity."", ""steps"": [""**毎年** - Indicates the frequency of the action (every year)."", ""**家族** - Refers to the people involved in the action (family)."", ""**と** - Connects the speaker with their family, indicating they are going together."", ""**旅行** - Specifies the nature of the activity (trip)."", ""**に** - Indicates the purpose of going (to the trip)."", ""**行きます** - The polite form of the verb “to go,” indicating the action being performed.""], ""sentence_pattern"": ""- [Frequency] + [Noun (people)] + [と] + [Noun (activity)] + [に] + [Verb (polite form)]\n- **Kanji**: 毎年、友達と映画に行きます。\n- **Hiragana**: まいとし、ともだちとえいがにいきます。\n- **English Translation**: Every year, I go to the movies with my friends."", ""sentence_pattern_kanji"": ""毎年、友達と映画に行きます。"", ""sentence_pattern_hiragana"": ""まいとし、ともだちとえいがにいきます。"", ""sentence_pattern_english"": ""Every year, I go to the movies with my friends."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that 毎年 indicates how often the action occurs, while と connects the people involved in the action. This structure helps you express regular activities with others."", ""common_mistake"": ""Beginners might confuse the use of に and へ. In this context, に is used to indicate the purpose (going on a trip), while へ typically indicates direction."", ""alternative_expression"": {""kanji"": ""毎年、家族と一緒に旅行に行きます。"", ""hiragana"": ""まいとし、かぞくといっしょにりょこうにいきます。"", ""english"": ""Every year, I go on a trip together with my family.""}, ""new_words_in_alternative"": [{""word"": ""一緒に"", ""reading"": ""いっしょに"", ""meaning"": ""together"", ""description"": ""Adverb""}]}}",Vocab,8,"every year, yearly, annually",,毎年、家族と旅行に行きます。,
N5,,,言う,いう,Godan verb with 'u' ending,"He said, 'Hello.'","{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""「こんにちは」"", ""reading"": ""こんにちは"", ""meaning"": ""Hello"", ""role"": ""Phrase"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""[Quoting particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""言った"", ""reading"": ""いった"", ""meaning"": ""said"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""言う"", ""reading"": ""いう"", ""meaning"": ""to say"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where a male subject (彼) has completed the act of saying \""こんにちは,\"" which is a common greeting in Japanese. It indicates a straightforward interaction."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks “彼” as the topic of the sentence."", ""**「こんにちは」** - The phrase being quoted, meaning \""Hello.\"""", ""**と** - Indicates that what follows is a quotation."", ""**言った** - The past tense of “言う,” indicating that the action of saying has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Quoted Phrase] + [と] + [Verb (past tense)]\n- **Kanji**: 彼は「さようなら」と言った。\n- **Hiragana**: かれは「さようなら」といった。\n- **English Translation**: He said, 'Goodbye.'"", ""sentence_pattern_kanji"": ""彼は「さようなら」と言った。"", ""sentence_pattern_hiragana"": ""かれは「さようなら」といった。"", ""sentence_pattern_english"": ""He said, 'Goodbye.'"", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, helping you focus on what the sentence is about. In this case, it identifies \""he\"" as the one doing the speaking."", ""common_mistake"": ""Beginners might confuse と with other particles like が or へ. Remember that と is specifically used to indicate quotations or direct speech."", ""alternative_expression"": {""kanji"": ""彼は「やあ」と言った。"", ""hiragana"": ""かれは「やあ」といった。"", ""english"": ""He said, 'Hi.'""}, ""new_words_in_alternative"": [{""word"": ""やあ"", ""reading"": ""やあ"", ""meaning"": ""Hi"", ""description"": ""Interjection""}]}}",Vocab,8,to say,,彼は「こんにちは」と言った。,
N5,,,返す,かえす,Godan verb with 'su' ending,I will return the book.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""返します"", ""reading"": ""かえします"", ""meaning"": ""will return"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""返す"", ""reading"": ""かえす"", ""meaning"": ""to return"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to return a book. It is a straightforward statement about an action that will take place in the future."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**本** - Indicates the object of the action, which is “the book.”"", ""**を** - Marks “本” as the direct object of the verb."", ""**返します** - The polite future form of “返す,” indicating the action of returning will happen.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は手紙を送ります。\n- **Hiragana**: かれはてがみをおくります。\n- **English Translation**: He will send the letter."", ""sentence_pattern_kanji"": ""彼は手紙を送ります。"", ""sentence_pattern_hiragana"": ""かれはてがみをおくります。"", ""sentence_pattern_english"": ""He will send the letter."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (私), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私は本を返すつもりです。"", ""hiragana"": ""わたしはほんをかえすつもりです。"", ""english"": ""I intend to return the book.""}, ""new_words_in_alternative"": [{""word"": ""つもり"", ""reading"": ""つもり"", ""meaning"": ""intention"", ""description"": ""Noun""}]}}",Vocab,8,to return something,,私は本を返します。,
N5,,,閉める,しめる,Ichidan verb,Please close the door.,"{""vocabulary"": [{""word"": ""ドア"", ""reading"": ""どあ"", ""meaning"": ""door"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""閉めて"", ""reading"": ""しめて"", ""meaning"": ""close"", ""role"": ""Verb, te-form"", ""components"": [{""part"": ""閉める"", ""reading"": ""しめる"", ""meaning"": ""to close"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}, {""word"": ""ください"", ""reading"": ""ください"", ""meaning"": ""please"", ""role"": ""Polite request expression"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite request asking someone to close the door. It is commonly used in everyday situations where one might want to ensure the door is closed."", ""steps"": [""**ドア** - Refers to the object of the action, which is the door."", ""**を** - Marks “ドア” as the object of the verb."", ""**閉めて** - The te-form of the verb “閉める,” indicating the action of closing."", ""**ください** - A polite way to request that the action (closing the door) be performed.""], ""sentence_pattern"": ""- [Object] + [を] + [Verb (te-form)] + [ください]\n- **Kanji**: 窓を閉めてください。\n- **Hiragana**: まどをしめてください。\n- **English Translation**: Please close the window."", ""sentence_pattern_kanji"": ""窓を閉めてください。"", ""sentence_pattern_hiragana"": ""まどをしめてください。"", ""sentence_pattern_english"": ""Please close the window."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the te-form of a verb is often used to make requests in Japanese. Pairing it with ください makes your request polite and clear."", ""common_mistake"": ""Beginners sometimes forget to use the object marker を, which is essential for indicating what action is being requested. Always ensure to include it when making requests about specific objects."", ""alternative_expression"": {""kanji"": ""ドアを閉じてください。"", ""hiragana"": ""どあをとじてください。"", ""english"": ""Please shut the door.""}, ""new_words_in_alternative"": [{""word"": ""閉じる"", ""reading"": ""とじる"", ""meaning"": ""to shut"", ""description"": ""Verb""}]}}",Vocab,8,"to close, to shut",,ドアを閉めてください。,
